id,EDA,TEMP,BVP,HR
S09,4.0,4.0,64.0,1.0
S09,0.0,29.09,-0.0,103.0
S09,0.449747,29.09,-0.0,113.5
S09,0.547128,29.09,-0.0,109.0
S09,0.543284,29.09,-0.0,95.5
S09,0.544566,29.09,-0.0,95.0
S09,0.547128,29.09,-0.0,97.33
S09,0.549691,29.09,-0.0,99.0
S09,0.550972,29.09,-0.0,100.25
S09,0.552254,29.09,-0.0,101.22
S09,0.553535,29.09,-0.0,101.8
S09,0.554816,29.09,0.0,102.27
S09,0.557379,29.09,0.01,102.67
S09,0.55866,29.09,0.01,103.0
S09,0.55866,29.09,-0.0,103.29
S09,0.561223,29.09,-0.03,103.6
S09,0.55866,29.09,-0.05,103.94
S09,0.559942,29.07,-0.05,104.24
S09,0.562504,29.07,0.0,104.5
S09,0.563786,29.07,0.13,104.74
S09,0.563786,29.07,0.36,105.0
S09,0.56763,29.07,0.66,105.19
S09,0.566348,29.07,1.01,105.27
S09,0.568911,29.07,1.37,105.3
S09,0.56763,29.07,1.72,105.29
S09,0.570192,29.07,2.06,105.28
S09,0.572755,29.07,2.4,105.27
S09,0.572755,29.07,2.79,105.26
S09,0.575318,29.07,3.24,105.11
S09,0.572755,29.09,3.8,104.97
S09,0.572755,29.09,4.42,104.87
S09,0.574036,29.09,5.06,104.81
S09,0.574036,29.09,5.66,104.72
S09,0.576599,29.07,6.2,104.52
S09,0.576599,29.07,6.68,104.18
S09,0.57788,29.07,7.15,103.8
S09,0.579162,29.07,7.68,103.47
S09,0.580443,29.05,8.31,103.22
S09,0.57788,29.05,9.14,102.87
S09,0.579162,29.05,10.09,102.54
S09,0.579162,29.05,11.04,102.28
S09,0.579162,29.05,11.88,101.95
S09,0.57788,29.05,12.56,101.62
S09,0.580443,29.05,13.14,101.3
S09,0.57788,29.05,13.76,101.02
S09,0.576599,29.07,14.65,100.67
S09,0.576599,29.07,15.96,100.41
S09,0.579162,29.07,17.91,100.15
S09,0.581724,29.07,20.32,99.83
S09,0.579162,29.09,22.9,99.63
S09,0.579162,29.09,25.38,99.38
S09,0.579162,29.09,27.58,99.18
S09,0.579162,29.09,29.57,98.96
S09,0.581724,29.07,31.68,98.75
S09,0.579162,29.07,34.32,98.52
S09,0.580443,29.07,37.81,98.35
S09,0.581724,29.07,42.54,98.21
S09,0.583006,29.09,48.15,98.07
S09,0.583006,29.09,54.1,97.93
S09,0.583006,29.09,59.83,97.83
S09,0.588131,29.09,64.97,97.7
S09,0.583006,29.09,69.58,97.53
S09,0.581724,29.09,74.14,97.05
S09,0.583006,29.09,79.34,96.97
S09,0.585568,29.09,85.71,97.62
S09,0.583006,29.09,93.76,97.67
S09,0.581724,29.09,103.0,97.53
S09,0.583006,29.09,112.62,97.53
S09,0.584287,29.09,121.73,97.53
S09,0.585568,29.07,129.77,97.53
S09,0.58685,29.07,136.75,97.52
S09,0.584287,29.07,143.3,97.5
S09,0.58685,29.07,150.75,97.48
S09,0.583006,29.09,157.77,97.45
S09,0.58685,29.09,166.64,97.43
S09,0.585568,29.09,177.95,97.35
S09,0.585568,29.09,191.79,97.28
S09,0.585568,29.09,206.97,97.23
