id,EDA,TEMP,BVP,HR
S20,4.0,4.0,64.0,1.0
S20,0.0,32.91,-0.0,61.0
S20,0.671417,32.91,-0.0,68.0
S20,0.844664,32.91,-0.0,81.67
S20,0.61018,32.91,-0.0,81.75
S20,0.598648,32.91,-0.0,82.0
S20,0.598648,32.91,-0.0,86.5
S20,0.614024,32.91,-0.0,90.14
S20,0.625556,32.91,-0.0,92.5
S20,0.63837,32.93,-0.0,94.56
S20,0.658871,32.93,-0.0,96.1
S20,0.652464,32.93,0.0,97.55
S20,0.656308,32.93,0.01,98.58
S20,0.655027,32.91,0.01,99.31
S20,0.653746,32.91,-0.0,99.71
S20,0.652464,32.91,-0.03,100.07
S20,0.652464,32.91,-0.05,100.38
S20,0.651183,32.91,-0.05,101.29
S20,0.644776,32.91,0.0,102.44
S20,0.64862,32.91,0.13,103.37
S20,0.647339,32.91,0.36,104.35
S20,0.649902,32.89,0.66,105.48
S20,0.647339,32.89,1.01,107.32
S20,0.644776,32.89,1.37,109.17
S20,0.647339,32.89,1.72,111.5
S20,0.642214,32.89,2.06,110.84
S20,0.637088,32.89,2.4,110.04
S20,0.637088,32.89,2.79,109.19
S20,0.63837,32.89,3.24,108.29
S20,0.633244,32.89,3.8,107.41
S20,0.635807,32.89,4.42,106.6
S20,0.63837,32.89,5.06,105.81
S20,0.634526,32.89,5.66,105.03
S20,0.637088,32.89,6.2,104.27
S20,0.634526,32.89,6.68,103.59
S20,0.635807,32.89,7.15,102.94
S20,0.637088,32.89,7.68,102.33
S20,0.639651,32.87,8.31,101.81
S20,0.639651,32.87,9.14,101.34
S20,0.634526,32.87,10.09,100.85
S20,0.6294,32.87,11.04,100.38
S20,0.631963,32.89,11.88,99.9
S20,0.624275,32.89,12.56,99.43
S20,0.620431,32.89,13.14,98.93
S20,0.616587,32.89,13.76,98.41
S20,0.61915,32.89,14.65,97.89
S20,0.616587,32.89,15.96,97.41
S20,0.612743,32.89,17.91,97.0
S20,0.616587,32.89,20.32,96.62
S20,0.614024,32.87,22.9,96.27
S20,0.611462,32.87,25.38,95.96
S20,0.614024,32.87,27.58,95.69
S20,0.612743,32.87,29.57,95.4
S20,0.61018,32.87,31.68,95.11
S20,0.607618,32.87,34.32,94.87
S20,0.608899,32.87,37.81,94.64
S20,0.605055,32.87,42.54,94.41
S20,0.602492,32.87,48.15,94.18
S20,0.59993,32.87,54.1,93.95
S20,0.602492,32.87,59.83,93.73
S20,0.612743,32.87,64.97,93.53
S20,0.607618,32.89,69.58,93.87
