id,EDA,TEMP,BVP,HR
S17,4.0,4.0,64.0,1.0
S17,0.0,31.71,-0.0,83.0
S17,0.094818,31.71,-0.0,78.0
S17,0.157604,31.71,-0.0,71.0
S17,0.16401,31.71,-0.0,68.0
S17,0.167854,31.71,-0.0,66.0
S17,0.167854,31.71,-0.0,66.67
S17,0.170417,31.71,-0.0,66.71
S17,0.17298,31.71,-0.0,66.75
S17,0.174261,31.73,-0.0,66.67
S17,0.175542,31.73,-0.0,66.9
S17,0.170417,31.73,0.0,67.18
S17,0.124289,31.73,0.01,67.33
S17,0.133258,31.73,0.01,67.54
S17,0.138384,31.73,-0.0,67.71
S17,0.143509,31.73,-0.03,67.67
S17,0.142228,31.73,-0.05,68.38
S17,0.140946,31.73,-0.05,68.94
S17,0.143509,31.73,0.0,69.5
S17,0.143509,31.73,0.13,69.84
S17,0.14479,31.73,0.36,70.25
S17,0.14479,31.73,0.66,70.76
S17,0.143509,31.73,1.01,71.23
S17,0.14479,31.73,1.37,71.52
S17,0.14479,31.73,1.72,71.75
S17,0.147353,31.73,2.06,72.28
S17,0.147353,31.73,2.4,72.77
S17,0.147353,31.73,2.79,73.33
S17,0.146072,31.73,3.24,73.82
S17,0.146072,31.75,3.8,74.24
S17,0.147353,31.75,4.42,74.63
S17,0.147353,31.75,5.06,74.52
S17,0.146072,31.75,5.66,73.78
S17,0.148634,31.73,6.2,73.06
S17,0.148634,31.73,6.68,72.41
S17,0.151197,31.73,7.15,71.74
S17,0.151197,31.73,7.68,71.28
S17,0.151197,31.77,8.31,70.95
S17,0.151197,31.77,9.14,70.53
S17,0.149916,31.77,10.09,70.18
S17,0.149916,31.77,11.04,69.82
S17,0.152478,31.75,11.88,69.44
S17,0.151197,31.75,12.56,69.5
S17,0.151197,31.75,13.14,69.67
S17,0.151197,31.75,13.76,69.86
S17,0.152478,31.75,14.65,69.98
S17,0.155041,31.75,15.96,70.11
S17,0.155041,31.75,17.91,70.23
S17,0.155041,31.75,20.32,70.31
S17,0.155041,31.77,22.9,70.37
S17,0.15376,31.77,25.38,70.5
S17,0.155041,31.77,27.58,70.63
S17,0.156322,31.77,29.57,70.88
S17,0.155041,31.79,31.68,71.13
S17,0.155041,31.79,34.32,71.37
S17,0.155041,31.79,37.81,71.51
S17,0.156322,31.79,42.54,71.71
S17,0.156322,31.77,48.15,71.91
S17,0.155041,31.77,54.1,72.1
S17,0.155041,31.77,59.83,72.31
S17,0.155041,31.77,64.97,72.63
S17,0.156322,31.77,69.58,72.78
S17,0.155041,31.77,74.14,73.1
S17,0.156322,31.77,79.34,73.7
S17,0.156322,31.77,85.71,74.27
S17,0.156322,31.77,93.76,74.85
S17,0.156322,31.77,103.0,75.23
S17,0.156322,31.77,112.62,75.7
S17,0.157604,31.77,121.73,76.18
S17,0.156322,31.79,129.77,76.67
S17,0.156322,31.79,136.75,77.1
S17,0.155041,31.79,143.3,77.52
S17,0.155041,31.79,150.75,77.93
S17,0.156322,31.77,157.77,78.33
S17,0.157604,31.77,166.64,78.72
S17,0.156322,31.77,177.95,79.17
S17,0.156322,31.77,191.79,79.4
S17,0.158885,31.79,206.97,79.68
S17,0.157604,31.79,220.57,79.95
S17,0.157604,31.79,228.25,80.27
S17,0.157604,31.79,225.36,80.55
S17,0.157604,31.81,208.53,80.78
S17,0.156322,31.81,176.87,81.0
S17,0.158885,31.81,132.76,81.27
S17,0.157604,31.81,80.05,81.53
S17,0.158885,31.79,23.07,81.68
S17,0.157604,31.79,-34.94,81.88
S17,0.157604,31.79,-92.44,81.97
S17,0.157604,31.79,-149.16,82.08
S17,0.158885,31.79,-205.23,82.23
S17,0.148634,31.79,-260.37,82.37
S17,0.073036,31.79,-313.74,82.77
S17,0.112757,31.79,-363.87,83.5
S17,0.124289,31.81,-409.83,84.3
S17,0.123008,31.81,-450.91,85.02
S17,0.114038,31.81,-486.5,85.82
S17,0.107632,31.81,-515.74,86.48
S17,0.110194,31.77,-537.23,87.08
S17,0.099944,31.77,-549.22,87.77
S17,0.098662,31.77,-549.96,88.4
S17,0.0961,31.77,-538.37,89.05
S17,0.094818,31.77,-514.21,89.68
S17,0.093537,31.77,-478.67,90.02
S17,0.088412,31.77,-433.88,90.23
S17,0.090974,31.77,-382.45,90.42
S17,0.092256,31.77,-327.02,90.65
S17,0.092256,31.77,-269.84,90.85
S17,0.092256,31.77,-212.63,91.05
S17,0.093537,31.77,-156.66,91.3
S17,0.094818,31.79,-102.95,91.58
S17,0.103788,31.79,-52.37,91.8
S17,0.10635,31.79,-5.9,92.05
S17,0.101225,31.79,35.58,92.18
S17,0.102506,31.79,71.43,92.33
S17,0.105069,31.79,101.35,92.47
