id,EDA,TEMP,BVP,HR
S29,4.0,4.0,64.0,1.0
S29,0.0,24.77,-0.0,55.0
S29,0.818771,24.77,-0.0,56.5
S29,0.974078,24.77,-0.0,56.67
S29,0.812631,24.77,-0.0,57.75
S29,0.813912,24.77,-0.0,59.6
S29,0.813912,24.77,-0.0,61.67
S29,0.816475,24.77,-0.0,63.29
S29,0.819037,24.77,-0.0,65.12
S29,0.819037,24.77,-0.0,66.78
S29,0.819037,24.77,-0.0,68.0
S29,0.819037,24.77,0.0,69.09
S29,0.820319,24.77,0.01,70.25
S29,0.822881,24.77,0.01,71.15
S29,0.820319,24.77,-0.0,71.71
S29,0.825444,24.77,-0.03,72.2
S29,0.822881,24.77,-0.05,72.69
S29,0.8216,24.77,-0.05,72.88
S29,0.824163,24.77,0.0,73.06
S29,0.829288,24.77,0.13,73.26
S29,0.828007,24.77,0.36,73.45
S29,0.826725,24.73,0.66,73.52
S29,0.826725,24.73,1.01,73.77
S29,0.826725,24.73,1.37,73.96
S29,0.825444,24.73,1.72,74.21
S29,0.826725,24.73,2.06,74.4
S29,0.824163,24.73,2.4,74.62
S29,0.835695,24.73,2.79,74.67
S29,0.828007,24.73,3.24,74.96
S29,0.826725,24.71,3.8,75.14
S29,0.828007,24.71,4.42,75.27
S29,0.825444,24.71,5.06,75.23
S29,0.829288,24.71,5.66,75.06
S29,0.829288,24.75,6.2,74.91
S29,0.829288,24.75,6.68,74.79
S29,0.830569,24.75,7.15,74.74
S29,0.833132,24.75,7.68,74.64
S29,0.830569,24.75,8.31,74.59
S29,0.833132,24.75,9.14,74.63
S29,0.834413,24.75,10.09,74.67
S29,0.830569,24.75,11.04,74.68
S29,0.831851,24.71,11.88,74.66
S29,0.833132,24.71,12.56,74.64
S29,0.834413,24.71,13.14,74.65
S29,0.833132,24.71,13.76,74.61
S29,0.830569,24.71,14.65,74.56
S29,0.833132,24.71,15.96,74.5
S29,0.833132,24.71,17.91,74.43
S29,0.836976,24.71,20.32,74.35
S29,0.836976,24.71,22.9,74.33
S29,0.834413,24.71,25.38,74.3
S29,0.838257,24.71,27.58,74.24
S29,0.844664,24.71,29.57,74.17
S29,0.842101,24.71,31.68,74.11
S29,0.851071,24.71,34.32,74.06
S29,0.851071,24.71,37.81,74.0
S29,0.851071,24.71,42.54,73.93
S29,0.849789,24.69,48.15,73.82
S29,0.852352,24.69,54.1,73.69
S29,0.854915,24.69,59.83,73.58
S29,0.861321,24.69,64.97,73.45
S29,0.853633,24.69,69.58,73.65
S29,0.853633,24.69,74.14,73.83
S29,0.851071,24.69,79.34,74.0
S29,0.849789,24.69,85.71,74.1
S29,0.852352,24.67,93.76,74.23
S29,0.853633,24.67,103.0,74.32
S29,0.857477,24.67,112.62,74.43
S29,0.854915,24.67,121.73,74.47
S29,0.854915,24.69,129.77,74.47
S29,0.851071,24.69,136.75,74.48
S29,0.861321,24.69,143.3,74.5
S29,0.84082,24.69,150.75,74.43
S29,0.738314,24.67,157.77,74.45
S29,0.708843,24.67,166.64,74.55
S29,0.722938,24.67,177.95,74.58
S29,0.738314,24.67,191.79,74.57
S29,0.748564,24.63,206.97,74.67
S29,0.747283,24.63,220.57,74.78
