id,EDA,TEMP,BVP,HR
S27,4.0,4.0,64.0,1.0
S27,0.0,28.05,-0.0,73.0
S27,0.207563,28.05,-0.0,79.0
S27,0.267782,28.05,-0.0,77.0
S27,0.267782,28.05,-0.0,72.5
S27,0.272907,28.05,-0.0,69.8
S27,0.269063,28.05,-0.0,75.0
S27,0.269063,28.05,-0.0,77.0
S27,0.269063,28.05,-0.0,78.38
S27,0.267782,28.03,-0.0,79.33
S27,0.270345,28.03,-0.0,78.9
S27,0.269063,28.03,0.0,78.73
S27,0.267782,28.03,0.01,78.42
S27,0.266501,28.03,0.01,78.31
S27,0.26522,28.03,-0.0,78.14
S27,0.269063,28.03,-0.03,78.0
S27,0.267782,28.03,-0.05,77.88
S27,0.267782,28.05,-0.05,77.71
S27,0.266501,28.05,0.0,77.56
S27,0.266501,28.05,0.13,77.42
S27,0.267782,28.05,0.36,77.3
S27,0.266501,28.01,0.66,77.29
S27,0.266501,28.01,1.01,77.27
S27,0.266501,28.01,1.37,77.26
S27,0.266501,28.01,1.72,77.29
S27,0.267782,28.03,2.06,77.36
S27,0.267782,28.03,2.4,77.38
S27,0.270345,28.03,2.79,77.33
S27,0.266501,28.03,3.24,77.25
S27,0.266501,28.01,3.8,77.1
S27,0.266501,28.01,4.42,76.9
S27,0.267782,28.01,5.06,76.65
S27,0.267782,28.01,5.66,76.12
S27,0.270345,27.99,6.2,75.61
S27,0.267782,27.99,6.68,75.32
S27,0.269063,27.99,7.15,75.06
S27,0.267782,27.99,7.68,74.33
S27,0.266501,27.99,8.31,73.62
S27,0.270345,27.99,9.14,72.97
S27,0.266501,27.99,10.09,72.36
S27,0.266501,27.99,11.04,71.75
S27,0.266501,27.97,11.88,71.22
S27,0.266501,27.97,12.56,70.74
S27,0.266501,27.97,13.14,70.35
S27,0.266501,27.97,13.76,69.98
S27,0.267782,27.99,14.65,69.71
S27,0.266501,27.99,15.96,69.48
S27,0.263938,27.99,17.91,69.21
S27,0.266501,27.99,20.32,68.94
S27,0.267782,27.97,22.9,69.06
S27,0.26522,27.97,25.38,69.2
S27,0.266501,27.97,27.58,69.33
S27,0.266501,27.97,29.57,69.46
S27,0.26522,27.95,31.68,69.57
S27,0.266501,27.95,34.32,69.69
S27,0.26522,27.95,37.81,69.78
S27,0.26522,27.95,42.54,69.84
S27,0.263938,27.93,48.15,69.51
S27,0.267782,27.93,54.1,69.22
S27,0.266501,27.93,59.83,68.93
S27,0.266501,27.93,64.97,68.88
S27,0.26522,27.93,69.58,68.78
S27,0.26522,27.93,74.14,68.48
S27,0.266501,27.93,79.34,68.38
S27,0.266501,27.93,85.71,68.5
S27,0.267782,27.91,93.76,68.63
S27,0.26522,27.91,103.0,68.08
S27,0.263938,27.91,112.62,67.85
S27,0.266501,27.91,121.73,67.63
S27,0.26522,27.91,129.77,67.43
S27,0.26522,27.91,136.75,67.58
S27,0.267782,27.91,143.3,67.73
S27,0.26522,27.91,150.75,68.03
S27,0.263938,27.89,157.77,68.28
S27,0.26522,27.89,166.64,68.55
S27,0.26522,27.89,177.95,68.82
S27,0.263938,27.89,191.79,69.1
S27,0.263938,27.89,206.97,69.37
S27,0.263938,27.89,220.57,69.62
S27,0.263938,27.89,228.25,69.87
S27,0.262657,27.89,225.36,70.12
S27,0.263938,27.89,208.53,70.33
S27,0.262657,27.89,176.87,70.55
S27,0.266501,27.89,132.76,70.82
S27,0.263938,27.89,80.05,70.77
S27,0.263938,27.87,23.07,70.7
S27,0.262657,27.87,-34.94,70.65
S27,0.260095,27.87,-92.44,70.7
S27,0.262657,27.87,-149.16,70.83
S27,0.261376,27.89,-205.23,71.07
S27,0.260095,27.89,-260.37,71.38
S27,0.261376,27.89,-313.74,71.73
S27,0.260095,27.89,-363.87,72.2
S27,0.260095,27.89,-409.83,72.72
S27,0.261376,27.89,-450.91,73.15
S27,0.260095,27.89,-486.5,73.57
S27,0.258813,27.89,-515.74,74.23
S27,0.257532,27.85,-537.23,74.65
S27,0.256251,27.85,-549.22,75.08
S27,0.258813,27.85,-549.96,75.52
S27,0.257532,27.85,-538.37,75.97
S27,0.258813,27.89,-514.21,76.37
S27,0.257532,27.89,-478.67,76.75
S27,0.257532,27.89,-433.88,77.07
S27,0.258813,27.89,-382.45,77.38
S27,0.257532,27.87,-327.02,77.63
S27,0.25497,27.87,-269.84,77.87
S27,0.256251,27.87,-212.63,78.13
S27,0.25497,27.87,-156.66,78.42
S27,0.256251,27.85,-102.95,78.37
S27,0.25497,27.85,-52.37,78.28
S27,0.25497,27.85,-5.9,78.2
S27,0.25497,27.85,35.58,78.12
S27,0.256251,27.87,71.43,78.05
S27,0.25497,27.87,101.35,77.97
S27,0.257532,27.87,125.5,77.9
S27,0.25497,27.87,144.38,77.87
S27,0.25497,27.87,158.69,78.22
S27,0.253688,27.87,169.15,78.53
S27,0.253688,27.87,176.37,78.88
S27,0.257532,27.87,180.75,79.0
S27,0.258813,27.87,182.57,79.12
S27,0.238313,27.87,182.07,79.25
S27,0.235751,27.87,179.51,79.38
S27,0.235751,27.87,175.23,79.53
S27,0.237032,27.83,169.65,79.65
S27,0.235751,27.83,163.18,79.75
S27,0.237032,27.83,156.15,79.73
S27,0.238313,27.83,148.81,79.72
S27,0.240876,27.85,141.3,79.7
S27,0.243438,27.85,133.69,79.53
S27,0.246001,27.85,126.02,79.33
S27,0.247282,27.85,118.33,79.02
S27,0.248563,27.85,110.69,78.73
S27,0.248563,27.85,103.16,78.48
S27,0.248563,27.85,95.8,78.25
S27,0.248563,27.85,88.68,78.0
S27,0.252407,27.85,81.83,77.77
S27,0.248563,27.85,75.25,77.53
S27,0.248563,27.85,68.95,77.28
S27,0.248563,27.85,62.95,76.92
S27,0.247282,27.85,57.25,76.6
S27,0.248563,27.85,51.86,76.32
S27,0.248563,27.85,46.78,75.97
S27,0.249845,27.85,42.03,75.9
S27,0.249845,27.85,37.59,75.85
S27,0.248563,27.85,33.45,75.82
S27,0.248563,27.85,29.61,75.72
S27,0.248563,27.85,26.07,75.57
S27,0.248563,27.87,22.81,75.37
S27,0.247282,27.87,19.83,75.12
S27,0.246001,27.87,17.11,74.87
S27,0.246001,27.87,14.67,74.65
S27,0.247282,27.85,12.48,74.4
S27,0.246001,27.85,10.54,74.12
S27,0.24472,27.85,8.83,73.85
S27,0.242157,27.85,7.35,73.62
S27,0.242157,27.87,6.07,73.65
S27,0.242157,27.87,4.97,73.63
S27,0.242157,27.87,4.05,73.6
S27,0.240876,27.87,3.27,73.58
S27,0.251126,27.89,2.62,73.58
S27,0.252407,27.89,2.09,73.6
S27,0.25497,27.89,1.65,73.65
S27,0.253688,27.89,1.3,73.7
S27,0.253688,27.87,1.01,73.75
S27,0.253688,27.87,0.79,73.8
S27,0.25497,27.87,0.61,73.85
S27,0.249845,27.87,0.47,73.88
S27,0.253688,27.93,0.37,73.93
S27,0.256251,27.93,0.29,74.0
S27,0.260095,27.93,0.23,74.07
S27,0.262657,27.93,0.19,74.13
S27,0.26522,27.89,0.16,74.2
S27,0.267782,27.89,0.15,74.28
S27,0.269063,27.89,0.14,74.37
S27,0.271626,27.89,0.15,74.47
S27,0.270345,27.87,0.16,74.5
S27,0.270345,27.87,0.18,74.5
S27,0.272907,27.87,0.21,74.52
S27,0.271626,27.87,0.24,74.5
S27,0.270345,27.89,0.28,74.47
S27,0.270345,27.89,0.32,74.45
S27,0.269063,27.89,0.36,74.45
S27,0.267782,27.89,0.4,74.42
S27,0.266501,27.93,0.45,74.38
S27,0.266501,27.93,0.49,74.35
S27,0.261376,27.93,0.54,74.23
S27,0.258813,27.93,0.59,74.15
S27,0.260095,27.91,0.64,74.35
S27,0.260095,27.91,0.7,74.53
S27,0.260095,27.91,0.75,74.7
