id,EDA,TEMP,BVP,HR
S30,4.0,4.0,64.0,1.0
S30,0.0,33.29,-0.0,83.0
S30,0.188412,33.29,-0.0,83.0
S30,0.256343,33.29,-0.0,72.0
S30,0.255062,33.29,-0.0,66.5
S30,0.255062,33.29,-0.0,62.8
S30,0.25378,33.29,-0.0,62.5
S30,0.25378,33.29,-0.0,64.29
S30,0.255062,33.29,-0.0,66.0
S30,0.255062,33.27,-0.0,67.22
S30,0.256343,33.27,-0.0,69.3
S30,0.25378,33.27,0.0,71.0
S30,0.258907,33.27,0.01,72.75
S30,0.260189,33.27,0.01,74.46
S30,0.260189,33.27,-0.0,75.93
S30,0.26147,33.27,-0.03,77.07
S30,0.26147,33.27,-0.05,78.06
S30,0.262752,33.25,-0.05,78.94
S30,0.26147,33.25,0.0,79.67
S30,0.26147,33.25,0.13,80.32
S30,0.262752,33.25,0.36,80.9
S30,0.257625,33.23,0.66,81.43
S30,0.26147,33.23,1.01,82.0
S30,0.25378,33.23,1.37,82.35
S30,0.244808,33.23,1.72,82.67
S30,0.269161,33.23,2.06,82.88
S30,0.251217,33.23,2.4,83.0
S30,0.223019,33.23,2.79,83.11
S30,0.211483,33.23,3.24,83.07
S30,0.211483,33.21,3.8,82.97
S30,0.203793,33.21,4.42,82.83
S30,0.219174,33.21,5.06,82.71
S30,0.233272,33.21,5.66,82.53
S30,0.234554,33.18,6.2,82.39
S30,0.233272,33.18,6.68,82.32
S30,0.24609,33.18,7.15,82.29
S30,0.251217,33.18,7.68,82.28
S30,0.251217,33.05,8.31,82.38
S30,0.248653,33.05,9.14,82.76
S30,0.242245,33.05,10.09,83.15
S30,0.166623,33.05,11.04,83.5
S30,0.217892,33.11,11.88,83.8
S30,0.226864,33.11,12.56,84.14
S30,0.228146,33.11,13.14,84.49
S30,0.225582,33.11,13.76,84.82
S30,0.225582,33.11,14.65,85.13
S30,0.226864,33.11,15.96,85.41
S30,0.226864,33.11,17.91,85.64
S30,0.231991,33.11,20.32,85.96
S30,0.247371,33.13,22.9,86.22
S30,0.251217,33.13,25.38,86.44
S30,0.264034,33.13,27.58,86.61
S30,0.251217,33.13,29.57,86.75
S30,0.249935,33.13,31.68,86.89
S30,0.249935,33.13,34.32,87.06
S30,0.247371,33.13,37.81,87.24
S30,0.229427,33.13,42.54,87.27
S30,0.226864,33.09,48.15,87.33
S30,0.226864,33.09,54.1,87.45
S30,0.230709,33.09,59.83,87.58
S30,0.239681,33.09,64.97,87.73
S30,0.244808,33.07,69.58,87.97
S30,0.251217,33.07,74.14,88.17
S30,0.255062,33.07,79.34,88.93
S30,0.25378,33.07,85.71,89.7
S30,0.249935,33.11,93.76,90.52
S30,0.248653,33.11,103.0,91.1
S30,0.251217,33.11,112.62,91.47
S30,0.255062,33.11,121.73,91.78
S30,0.256343,33.23,129.77,92.08
S30,0.257625,33.23,136.75,92.2
S30,0.255062,33.23,143.3,92.3
S30,0.257625,33.23,150.75,92.33
S30,0.25378,33.21,157.77,92.32
S30,0.231991,33.21,166.64,92.23
S30,0.223019,33.21,177.95,92.18
S30,0.214047,33.21,191.79,92.15
S30,0.214047,33.16,206.97,92.12
S30,0.203793,33.16,220.57,92.12
S30,0.205075,33.16,228.25,92.1
S30,0.210202,33.16,225.36,92.07
S30,0.211483,33.15,208.53,92.07
S30,0.205075,33.15,176.87,92.0
S30,0.194821,33.15,132.76,92.0
S30,0.203793,33.15,80.05,91.98
S30,0.211483,33.11,23.07,91.98
S30,0.229427,33.11,-34.94,92.0
S30,0.233272,33.11,-92.44,92.03
S30,0.240963,33.11,-149.16,92.13
S30,0.275569,33.09,-205.23,92.27
S30,0.202511,33.09,-260.37,92.43
S30,0.281978,33.09,-313.74,92.6
S30,0.278133,33.09,-363.88,92.82
S30,0.271724,33.03,-409.83,92.98
S30,0.240963,33.03,-450.9,93.12
S30,0.198666,33.03,-486.49,93.18
S30,0.185849,33.03,-515.72,93.22
S30,0.175595,32.91,-537.2,93.23
S30,0.157651,32.91,-549.17,93.07
S30,0.192258,32.91,-549.89,92.93
S30,0.198666,32.91,-538.26,92.82
S30,0.185849,32.95,-514.07,92.65
S30,0.192258,32.95,-478.49,92.43
S30,0.192258,32.95,-433.65,92.2
S30,0.194821,32.95,-382.17,91.97
S30,0.193539,32.93,-326.68,91.67
S30,0.193539,32.93,-269.44,91.38
S30,0.193539,32.93,-212.17,91.1
S30,0.196103,32.93,-156.13,90.72
S30,0.196103,32.95,-102.36,90.4
S30,0.197384,32.95,-51.71,90.07
S30,0.199948,32.95,-5.17,89.73
S30,0.198666,32.95,36.39,89.42
S30,0.20123,32.91,72.31,89.08
S30,0.20123,32.91,102.32,88.72
