id,EDA,TEMP,BVP,HR
S33,4.0,4.0,64.0,1.0
S33,0.0,30.49,-0.0,66.0
S33,0.157604,30.49,-0.0,66.5
S33,0.217826,30.49,-0.0,67.33
S33,0.219108,30.49,-0.0,67.75
S33,0.217826,30.49,-0.0,69.2
S33,0.219108,30.49,-0.0,70.17
S33,0.220389,30.49,-0.0,72.0
S33,0.22167,30.49,-0.0,73.5
S33,0.220389,30.47,-0.0,74.89
S33,0.220389,30.47,-0.0,75.9
S33,0.220389,30.47,0.0,76.73
S33,0.222952,30.47,0.01,77.42
S33,0.222952,30.49,0.01,78.0
S33,0.22167,30.49,-0.0,78.43
S33,0.222952,30.49,-0.03,78.87
S33,0.222952,30.49,-0.05,79.25
S33,0.222952,30.43,-0.05,79.59
S33,0.220389,30.43,0.0,79.94
S33,0.22167,30.43,0.13,80.32
S33,0.22167,30.43,0.36,80.7
S33,0.222952,30.45,0.66,80.95
S33,0.22167,30.45,1.01,81.32
S33,0.22167,30.45,1.37,81.7
S33,0.22167,30.45,1.72,82.04
S33,0.222952,30.45,2.06,82.36
S33,0.222952,30.45,2.4,82.65
S33,0.220389,30.45,2.79,82.93
S33,0.222952,30.45,3.24,83.18
S33,0.220389,30.45,3.8,83.41
S33,0.222952,30.45,4.42,83.63
S33,0.22167,30.45,5.06,83.87
S33,0.22167,30.45,5.66,84.12
S33,0.22167,30.41,6.2,84.36
S33,0.220389,30.41,6.68,84.59
S33,0.222952,30.41,7.15,84.77
S33,0.22167,30.41,7.68,84.92
S33,0.22167,30.45,8.31,85.03
S33,0.22167,30.45,9.14,85.11
S33,0.220389,30.45,10.09,85.15
S33,0.22167,30.45,11.04,85.22
S33,0.220389,30.43,11.88,85.29
S33,0.220389,30.43,12.56,85.33
S33,0.220389,30.43,13.14,85.35
S33,0.22167,30.43,13.76,85.32
S33,0.22167,30.41,14.65,85.31
S33,0.22167,30.41,15.96,85.28
S33,0.220389,30.41,17.91,85.28
S33,0.222952,30.41,20.32,85.29
S33,0.224233,30.43,22.9,85.33
S33,0.22167,30.43,25.38,85.28
S33,0.220389,30.43,27.58,85.31
S33,0.22167,30.43,29.57,85.35
S33,0.22167,30.41,31.68,85.36
S33,0.22167,30.41,34.32,85.33
S33,0.219108,30.41,37.81,85.22
S33,0.220389,30.41,42.54,85.12
S33,0.222952,30.39,48.15,85.02
S33,0.22167,30.39,54.1,84.95
S33,0.222952,30.39,59.83,84.9
S33,0.220389,30.39,64.97,85.0
S33,0.220389,30.37,69.58,85.42
S33,0.22167,30.37,74.14,85.82
S33,0.22167,30.37,79.34,86.17
S33,0.220389,30.37,85.71,86.52
S33,0.22167,30.39,93.76,86.75
S33,0.220389,30.39,103.0,86.98
S33,0.222952,30.39,112.62,87.08
S33,0.220389,30.39,121.73,87.17
S33,0.220389,30.39,129.77,87.22
S33,0.22167,30.39,136.75,87.28
S33,0.222952,30.39,143.3,87.35
S33,0.222952,30.39,150.75,87.43
S33,0.22167,30.39,157.77,87.52
S33,0.220389,30.39,166.64,87.62
S33,0.220389,30.39,177.95,87.7
S33,0.22167,30.39,191.79,87.78
S33,0.220389,30.37,206.97,87.87
S33,0.219108,30.37,220.57,87.93
S33,0.220389,30.37,228.25,87.98
S33,0.22167,30.37,225.36,88.02
S33,0.222952,30.35,208.53,88.08
S33,0.224233,30.35,176.87,88.1
S33,0.22167,30.35,132.76,88.1
S33,0.219108,30.35,80.05,88.13
S33,0.222952,30.35,23.07,88.17
S33,0.220389,30.35,-34.94,88.22
S33,0.22167,30.35,-92.44,88.28
S33,0.22167,30.35,-149.16,88.38
S33,0.22167,30.37,-205.23,88.5
S33,0.22167,30.37,-260.37,88.6
S33,0.22167,30.37,-313.74,88.72
S33,0.220389,30.37,-363.88,88.78
S33,0.219108,30.37,-409.84,88.85
S33,0.220389,30.37,-450.91,88.98
S33,0.220389,30.37,-486.5,89.13
S33,0.220389,30.37,-515.74,89.28
S33,0.219108,30.33,-537.22,89.43
S33,0.219108,30.33,-549.2,89.48
S33,0.220389,30.33,-549.93,89.55
S33,0.220389,30.33,-538.32,89.58
S33,0.220389,30.33,-514.13,89.62
S33,0.219108,30.33,-478.57,89.7
S33,0.22167,30.33,-433.74,89.8
S33,0.220389,30.33,-382.27,89.93
S33,0.220389,30.33,-326.79,90.08
S33,0.219108,30.33,-269.56,90.27
S33,0.219108,30.33,-212.3,90.4
S33,0.219108,30.33,-156.26,90.52
S33,0.220389,30.33,-102.49,90.6
S33,0.220389,30.33,-51.85,90.72
S33,0.219108,30.33,-5.31,90.77
S33,0.220389,30.33,36.24,90.82
S33,0.22167,30.31,72.16,90.87
S33,0.220389,30.31,102.16,90.92
S33,0.217826,30.31,126.38,91.08
S33,0.217826,30.31,145.34,91.23
S33,0.217826,30.31,159.74,91.42
S33,0.219108,30.31,170.3,91.57
S33,0.217826,30.31,177.62,91.7
S33,0.217826,30.31,182.11,91.68
S33,0.217826,30.37,184.06,91.67
S33,0.219108,30.37,183.69,91.65
S33,0.217826,30.37,181.29,91.65
S33,0.219108,30.37,177.18,91.65
S33,0.219108,30.37,171.8,91.67
S33,0.217826,30.37,165.54,91.68
S33,0.220389,30.37,158.75,91.72
S33,0.219108,30.37,151.68,91.75
S33,0.217826,30.35,144.47,91.8
S33,0.217826,30.35,137.19,91.85
S33,0.217826,30.35,129.89,91.9
S33,0.219108,30.35,122.6,91.93
S33,0.219108,30.31,115.4,91.95
S33,0.220389,30.31,108.36,91.97
S33,0.220389,30.31,101.54,91.97
S33,0.219108,30.31,95.0,91.97
S33,0.220389,30.31,88.77,91.97
S33,0.220389,30.31,82.87,91.98
S33,0.217826,30.31,77.3,92.0
S33,0.220389,30.31,72.09,92.02
S33,0.220389,30.31,67.23,92.03
S33,0.220389,30.31,62.75,92.05
S33,0.219108,30.31,58.64,92.05
S33,0.217826,30.31,54.91,91.98
S33,0.219108,30.29,51.56,91.95
S33,0.219108,30.29,48.59,91.88
S33,0.219108,30.29,45.97,91.82
S33,0.219108,30.29,43.7,91.72
S33,0.220389,30.29,41.8,91.6
S33,0.220389,30.29,40.25,91.48
S33,0.220389,30.29,39.07,91.35
S33,0.219108,30.29,38.24,91.23
S33,0.219108,30.29,37.74,91.13
S33,0.220389,30.29,37.56,90.95
S33,0.220389,30.29,37.62,90.77
S33,0.220389,30.29,37.86,90.6
S33,0.217826,30.29,38.14,90.45
S33,0.219108,30.29,38.32,90.42
S33,0.219108,30.29,38.25,90.4
S33,0.220389,30.29,37.73,90.38
S33,0.220389,30.27,36.61,90.38
S33,0.219108,30.27,34.74,90.33
S33,0.220389,30.27,32.04,90.3
S33,0.219108,30.27,28.49,90.27
S33,0.220389,30.25,24.13,90.2
S33,0.220389,30.25,19.03,90.12
S33,0.219108,30.25,13.36,90.05
S33,0.22167,30.25,7.37,89.97
S33,0.22167,30.25,1.28,89.88
S33,0.220389,30.25,-4.62,89.82
S33,0.220389,30.25,-10.09,89.75
S33,0.219108,30.25,-14.9,89.68
S33,0.220389,30.27,-18.91,89.63
S33,0.220389,30.27,-21.99,89.62
S33,0.220389,30.27,-24.11,89.57
S33,0.219108,30.27,-25.28,89.53
S33,0.219108,30.25,-25.59,89.48
S33,0.217826,30.25,-25.14,89.43
S33,0.220389,30.25,-24.07,89.4
S33,0.220389,30.25,-22.51,89.37
S33,0.219108,30.27,-20.61,89.33
S33,0.219108,30.27,-18.48,89.32
S33,0.219108,30.27,-16.21,89.3
S33,0.219108,30.27,-13.86,89.3
S33,0.217826,30.23,-11.46,89.3
S33,0.217826,30.23,-9.06,89.3
S33,0.219108,30.23,-6.66,89.28
S33,0.219108,30.23,-4.28,89.25
S33,0.217826,30.25,-1.91,89.22
S33,0.217826,30.25,0.48,89.17
S33,0.217826,30.25,2.89,89.12
S33,0.219108,30.25,5.36,89.07
S33,0.217826,30.25,7.92,89.03
S33,0.216545,30.25,10.61,89.0
S33,0.217826,30.25,13.39,88.98
S33,0.217826,30.25,16.25,88.97
S33,0.220389,30.21,19.19,88.95
S33,0.220389,30.21,22.21,88.92
S33,0.217826,30.21,25.31,88.88
S33,0.217826,30.21,28.53,88.85
S33,0.217826,30.23,31.88,88.83
S33,0.217826,30.23,35.41,88.8
S33,0.219108,30.23,39.2,88.8
S33,0.219108,30.23,43.15,88.82
S33,0.217826,30.23,47.22,88.82
S33,0.216545,30.23,51.38,88.83
S33,0.217826,30.23,55.66,88.85
S33,0.220389,30.23,60.04,88.85
S33,0.22167,30.23,64.57,88.85
S33,0.219108,30.23,69.29,88.87
S33,0.216545,30.23,74.26,88.87
S33,0.208857,30.23,79.59,88.9
S33,0.201169,30.25,85.11,88.93
S33,0.207576,30.25,90.74,89.05
