id,EDA,TEMP,BVP,HR
S07,4.0,4.0,64.0,1.0
S07,0.0,31.21,-0.0,60.0
S07,0.271626,31.21,-0.0,72.5
S07,0.354907,31.21,-0.0,72.0
S07,0.349782,31.21,-0.0,71.75
S07,0.351064,31.21,-0.0,71.8
S07,0.349782,31.21,-0.0,73.0
S07,0.351064,31.21,-0.0,74.29
S07,0.349782,31.21,-0.0,75.25
S07,0.351064,31.19,-0.0,76.11
S07,0.352345,31.19,-0.0,76.8
S07,0.353626,31.19,0.0,77.55
S07,0.353626,31.19,0.01,77.5
S07,0.354907,31.23,0.01,77.46
S07,0.349782,31.23,-0.0,77.57
S07,0.351064,31.23,-0.03,77.67
S07,0.352345,31.23,-0.05,77.56
S07,0.349782,31.23,-0.05,77.41
S07,0.349782,31.23,0.0,77.22
S07,0.349782,31.23,0.13,77.05
S07,0.345939,31.23,0.36,76.9
S07,0.343376,31.17,0.66,76.38
S07,0.343376,31.17,1.01,75.91
S07,0.344657,31.17,1.37,75.48
S07,0.344657,31.17,1.72,75.12
S07,0.34722,31.21,2.06,74.76
S07,0.344657,31.21,2.4,74.46
S07,0.342095,31.21,2.79,74.07
S07,0.343376,31.21,3.24,73.68
S07,0.344657,31.25,3.8,73.28
S07,0.34722,31.25,4.42,72.87
S07,0.34722,31.25,5.06,72.45
S07,0.351064,31.25,5.66,72.06
S07,0.352345,31.25,6.2,71.7
S07,0.351064,31.25,6.68,71.35
S07,0.351064,31.25,7.15,71.0
S07,0.351064,31.25,7.68,70.69
S07,0.351064,31.23,8.31,70.43
S07,0.351064,31.23,9.14,70.21
S07,0.348501,31.23,10.09,70.0
S07,0.348501,31.23,11.04,69.82
S07,0.34722,31.29,11.88,69.59
S07,0.343376,31.29,12.56,69.36
S07,0.344657,31.29,13.14,69.47
S07,0.342095,31.29,13.76,69.59
S07,0.344657,31.29,14.65,69.71
S07,0.340814,31.29,15.96,69.85
S07,0.342095,31.29,17.91,70.02
S07,0.342095,31.29,20.32,70.23
S07,0.34722,31.27,22.9,70.41
S07,0.340814,31.27,25.38,70.58
S07,0.343376,31.27,27.58,70.75
S07,0.340814,31.27,29.57,70.87
S07,0.339532,31.27,31.68,70.96
S07,0.339532,31.27,34.32,71.04
S07,0.338251,31.27,37.81,71.09
S07,0.339532,31.27,42.54,71.12
S07,0.33697,31.25,48.15,71.14
S07,0.33697,31.25,54.1,71.16
S07,0.33697,31.25,59.83,71.15
S07,0.339532,31.25,64.97,71.13
S07,0.334407,31.27,69.58,71.3
S07,0.334407,31.27,74.14,71.07
S07,0.338251,31.27,79.34,71.1
S07,0.334407,31.27,85.71,71.15
