id,EDA,TEMP,BVP,HR
S22,4.0,4.0,64.0,1.0
S22,0.0,29.99,-0.0,49.0
S22,0.185782,29.99,-0.0,49.0
S22,0.269063,29.99,-0.0,65.33
S22,0.272907,29.99,-0.0,74.0
S22,0.274188,29.99,-0.0,71.2
S22,0.272907,29.99,-0.0,69.17
S22,0.27547,29.99,-0.0,67.43
S22,0.278032,29.99,-0.0,66.12
S22,0.278032,30.01,-0.0,65.11
S22,0.27547,30.01,-0.0,64.4
S22,0.276751,30.01,0.0,63.73
S22,0.278032,30.01,0.01,63.17
S22,0.279313,30.01,0.01,62.69
S22,0.279313,30.01,-0.0,62.14
S22,0.280595,30.01,-0.03,61.53
S22,0.279313,30.01,-0.05,60.88
S22,0.278032,30.01,-0.05,60.24
S22,0.276751,30.01,0.0,59.56
S22,0.278032,30.01,0.13,59.0
S22,0.278032,30.01,0.36,58.45
S22,0.278032,30.01,0.66,58.81
S22,0.27547,30.01,1.01,59.55
S22,0.276751,30.01,1.37,60.22
S22,0.276751,30.01,1.72,60.79
S22,0.27547,30.03,2.06,61.44
S22,0.274188,30.03,2.4,62.04
S22,0.279313,30.03,2.79,62.63
S22,0.27547,30.03,3.24,63.21
S22,0.274188,30.01,3.8,63.76
S22,0.274188,30.01,4.42,64.3
S22,0.274188,30.01,5.06,64.84
S22,0.269063,30.01,5.66,65.38
S22,0.269063,30.01,6.2,65.91
S22,0.274188,30.01,6.68,66.41
S22,0.276751,30.01,7.15,66.89
S22,0.278032,30.01,7.68,67.31
S22,0.280595,30.03,8.31,67.7
S22,0.281876,30.03,9.14,68.05
S22,0.283157,30.03,10.09,68.38
S22,0.28572,30.03,11.04,68.68
S22,0.287001,30.05,11.88,68.9
S22,0.287001,30.05,12.56,69.17
S22,0.28572,30.05,13.14,69.47
S22,0.289563,30.05,13.76,69.73
S22,0.288282,30.03,14.65,69.98
S22,0.289563,30.03,15.96,70.26
S22,0.287001,30.03,17.91,70.55
S22,0.290845,30.03,20.32,70.77
S22,0.289563,30.05,22.9,70.98
S22,0.289563,30.05,25.38,71.12
S22,0.288282,30.05,27.58,71.25
S22,0.289563,30.05,29.57,71.35
S22,0.288282,30.07,31.68,71.42
S22,0.280595,30.07,34.32,71.48
S22,0.280595,30.07,37.81,71.51
S22,0.283157,30.07,42.54,71.54
S22,0.278032,30.03,48.15,71.54
S22,0.284438,30.03,54.1,71.5
S22,0.290845,30.03,59.83,71.47
S22,0.293407,30.03,64.97,71.38
S22,0.287001,30.07,69.58,71.7
